OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
1864,2021/02/27 15:00:00+00,Garrett,5,5134,0,2659
1865,2021/02/27 15:00:00+00,Harford,430,36536,234,22276
1866,2021/02/27 15:00:00+00,Howard,641,55144,477,29163
1867,2021/02/27 15:00:00+00,Kent,4,4402,3,2093
1868,2021/02/27 15:00:00+00,Montgomery,2128,148940,1375,72841
1869,2021/02/27 15:00:00+00,Prince George's,1116,68949,122,31031
1870,2021/02/27 15:00:00+00,Queen Anne's,35,8057,13,4216
1871,2021/02/27 15:00:00+00,Somerset,10,3069,6,1947
1872,2021/02/27 15:00:00+00,St. Mary's,8,16734,13,12060
1873,2021/02/27 15:00:00+00,Talbot,29,7552,5,4340
1874,2021/02/27 15:00:00+00,Unknown,330,39308,157,18303
1875,2021/02/27 15:00:00+00,Washington,29,20407,4,11540
1876,2021/02/27 15:00:00+00,Wicomico,59,16098,83,10218
1877,2021/02/27 15:00:00+00,Worcester,269,10690,146,6651
