OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
1763,2021/02/23 15:00:00+00,Talbot,40,6984,87,3589
1764,2021/02/23 15:00:00+00,Unknown,380,37255,346,16574
1765,2021/02/23 15:00:00+00,Washington,137,18741,71,9509
1766,2021/02/23 15:00:00+00,Wicomico,11,15484,453,8827
1767,2021/02/23 15:00:00+00,Worcester,27,10083,428,5298
1768,2021/02/24 15:00:00+00,Allegany,87,9962,390,6359
1769,2021/02/24 15:00:00+00,Anne Arundel,1352,74012,1714,38342
1770,2021/02/24 15:00:00+00,Baltimore,3098,122324,1807,69626
1771,2021/02/24 15:00:00+00,Baltimore City,1471,65588,1651,36528
1772,2021/02/24 15:00:00+00,Calvert,256,13646,431,6348
1773,2021/02/24 15:00:00+00,Caroline,104,4461,150,2503
1774,2021/02/24 15:00:00+00,Carroll,803,24346,988,12789
1775,2021/02/24 15:00:00+00,Cecil,128,11624,417,6555
1776,2021/02/24 15:00:00+00,Charles,204,15337,1131,7949
1777,2021/02/24 15:00:00+00,Dorchester,73,4327,91,2434
1778,2021/02/24 15:00:00+00,Frederick,625,34949,2070,21561
1779,2021/02/24 15:00:00+00,Garrett,256,5019,55,2110
1780,2021/02/24 15:00:00+00,Harford,1171,33741,1029,19850
1781,2021/02/24 15:00:00+00,Howard,831,52419,1983,24987
1782,2021/02/24 15:00:00+00,Kent,68,4344,272,1766
1783,2021/02/24 15:00:00+00,Montgomery,3394,138756,4558,63145
1784,2021/02/24 15:00:00+00,Prince George's,1258,64174,1684,28277
1785,2021/02/24 15:00:00+00,Queen Anne's,367,7512,148,3970
1786,2021/02/24 15:00:00+00,Somerset,17,2939,178,1698
1787,2021/02/24 15:00:00+00,St. Mary's,414,15683,493,11432
1788,2021/02/24 15:00:00+00,Talbot,114,7098,416,4005
1789,2021/02/24 15:00:00+00,Unknown,648,37903,521,17095
1790,2021/02/24 15:00:00+00,Washington,319,19060,448,9957
1791,2021/02/24 15:00:00+00,Wicomico,259,15743,450,9277
1792,2021/02/24 15:00:00+00,Worcester,33,10116,327,5625
1793,2021/02/25 15:00:00+00,Allegany,92,10054,375,6734
1794,2021/02/25 15:00:00+00,Anne Arundel,2326,76338,1556,39898
1795,2021/02/25 15:00:00+00,Baltimore,1815,124139,4291,73917
1796,2021/02/25 15:00:00+00,Baltimore City,1144,66732,2011,38539
1797,2021/02/25 15:00:00+00,Calvert,483,14129,479,6827
1798,2021/02/25 15:00:00+00,Caroline,219,4680,211,2714
1799,2021/02/25 15:00:00+00,Carroll,413,24759,793,13582
1800,2021/02/25 15:00:00+00,Cecil,170,11794,597,7152
1801,2021/02/25 15:00:00+00,Charles,797,16134,103,8052
1802,2021/02/25 15:00:00+00,Dorchester,82,4409,192,2626
1803,2021/02/25 15:00:00+00,Frederick,626,35575,978,22539
1804,2021/02/25 15:00:00+00,Garrett,44,5063,122,2232
1805,2021/02/25 15:00:00+00,Harford,926,34667,1010,20860
1806,2021/02/25 15:00:00+00,Howard,1176,53595,2122,27109
1807,2021/02/25 15:00:00+00,Kent,31,4375,213,1979
1808,2021/02/25 15:00:00+00,Montgomery,4145,142901,4536,67681
1809,2021/02/25 15:00:00+00,Prince George's,2114,66288,1672,29949
1810,2021/02/25 15:00:00+00,Queen Anne's,127,7639,163,4133
1811,2021/02/25 15:00:00+00,Somerset,131,3070,25,1723
1812,2021/02/25 15:00:00+00,St. Mary's,375,16058,509,11941
1813,2021/02/25 15:00:00+00,Talbot,102,7200,201,4206
1814,2021/02/25 15:00:00+00,Unknown,658,38561,585,17680
1815,2021/02/25 15:00:00+00,Washington,410,19470,1443,11400
1816,2021/02/25 15:00:00+00,Wicomico,262,16005,422,9699
1817,2021/02/25 15:00:00+00,Worcester,233,10349,440,6065
1818,2021/02/26 15:00:00+00,Allegany,55,10109,413,7147
1819,2021/02/26 15:00:00+00,Anne Arundel,1850,78188,1045,40943
1820,2021/02/26 15:00:00+00,Baltimore,3459,127598,4369,78286
1821,2021/02/26 15:00:00+00,Baltimore City,2136,68868,2051,40590
1822,2021/02/26 15:00:00+00,Calvert,200,14329,853,7680
1823,2021/02/26 15:00:00+00,Caroline,317,4997,367,3081
1824,2021/02/26 15:00:00+00,Carroll,606,25365,747,14329
1825,2021/02/26 15:00:00+00,Cecil,528,12322,268,7420
1826,2021/02/26 15:00:00+00,Charles,797,16931,120,8172
1827,2021/02/26 15:00:00+00,Dorchester,85,4494,142,2768
1828,2021/02/26 15:00:00+00,Frederick,1487,37062,545,23084
1829,2021/02/26 15:00:00+00,Garrett,81,5144,427,2659
1830,2021/02/26 15:00:00+00,Harford,1656,36323,1365,22225
1831,2021/02/26 15:00:00+00,Howard,1336,54931,2363,29472
1832,2021/02/26 15:00:00+00,Kent,25,4400,184,2163
1833,2021/02/26 15:00:00+00,Montgomery,4607,147508,4664,72345
1834,2021/02/26 15:00:00+00,Prince George's,2358,68646,1650,31599
1835,2021/02/26 15:00:00+00,Queen Anne's,402,8041,102,4235
1836,2021/02/26 15:00:00+00,Somerset,18,3088,221,1944
1837,2021/02/26 15:00:00+00,St. Mary's,712,16770,125,12066
1838,2021/02/26 15:00:00+00,Talbot,384,7584,366,4572
1839,2021/02/26 15:00:00+00,Unknown,869,39430,659,18339
1840,2021/02/26 15:00:00+00,Washington,975,20445,576,11976
1841,2021/02/26 15:00:00+00,Wicomico,370,16375,556,10255
1842,2021/02/26 15:00:00+00,Worcester,181,10530,451,6516
1843,2021/02/27 15:00:00+00,Allegany,26,10135,0,7147
1844,2021/02/27 15:00:00+00,Anne Arundel,1255,79443,436,41379
1845,2021/02/27 15:00:00+00,Baltimore,2083,129681,2941,81227
1846,2021/02/27 15:00:00+00,Baltimore City,1349,70217,994,41584
1847,2021/02/27 15:00:00+00,Calvert,126,14455,441,8121
1848,2021/02/27 15:00:00+00,Caroline,6,5003,1,3082
1849,2021/02/27 15:00:00+00,Carroll,322,25687,353,14682
1850,2021/02/27 15:00:00+00,Cecil,210,12532,178,7598
1851,2021/02/27 15:00:00+00,Charles,145,17076,49,8221
1852,2021/02/27 15:00:00+00,Dorchester,14,4508,1,2769
1853,2021/02/27 15:00:00+00,Frederick,1544,38606,221,23305
1854,2021/02/27 15:00:00+00,Garrett,111,5255,1,2660
1855,2021/02/27 15:00:00+00,Harford,634,36957,306,22531
1856,2021/02/27 15:00:00+00,Howard,1000,55931,703,30175
1857,2021/02/27 15:00:00+00,Kent,14,4414,3,2166
1858,2021/02/27 15:00:00+00,Montgomery,3257,150765,2183,74528
1859,2021/02/27 15:00:00+00,Prince George's,1856,70502,766,32365
1860,2021/02/27 15:00:00+00,Queen Anne's,76,8117,16,4251
1861,2021/02/27 15:00:00+00,Somerset,11,3099,6,1950
1862,2021/02/27 15:00:00+00,St. Mary's,33,16803,20,12086
1863,2021/02/27 15:00:00+00,Talbot,60,7644,6,4578
1864,2021/02/27 15:00:00+00,Unknown,599,40029,214,18553
1865,2021/02/27 15:00:00+00,Washington,42,20487,6,11982
1866,2021/02/27 15:00:00+00,Wicomico,76,16451,83,10338
1867,2021/02/27 15:00:00+00,Worcester,328,10858,146,6662
1868,2021/02/28 15:00:00+00,Allegany,113,10248,12,7159
1869,2021/02/28 15:00:00+00,Anne Arundel,1328,80771,307,41686
1870,2021/02/28 15:00:00+00,Baltimore,1846,131527,682,81909
1871,2021/02/28 15:00:00+00,Baltimore City,942,71159,352,41936
1872,2021/02/28 15:00:00+00,Calvert,129,14584,10,8131
1873,2021/02/28 15:00:00+00,Caroline,13,5016,0,3082
1874,2021/02/28 15:00:00+00,Carroll,370,26057,50,14732
1875,2021/02/28 15:00:00+00,Cecil,35,12567,7,7605
1876,2021/02/28 15:00:00+00,Charles,226,17302,64,8285
1877,2021/02/28 15:00:00+00,Dorchester,13,4521,1,2770
1878,2021/02/28 15:00:00+00,Frederick,433,39039,91,23396
1879,2021/02/28 15:00:00+00,Garrett,15,5270,0,2660
1880,2021/02/28 15:00:00+00,Harford,532,37489,59,22590
1881,2021/02/28 15:00:00+00,Howard,1065,56996,352,30527
1882,2021/02/28 15:00:00+00,Kent,25,4439,0,2166
1883,2021/02/28 15:00:00+00,Montgomery,3237,154002,1294,75822
1884,2021/02/28 15:00:00+00,Prince George's,2929,73431,587,32952
1885,2021/02/28 15:00:00+00,Queen Anne's,102,8219,4,4255
1886,2021/02/28 15:00:00+00,Somerset,6,3105,1,1951
1887,2021/02/28 15:00:00+00,St. Mary's,41,16844,1,12087
1888,2021/02/28 15:00:00+00,Talbot,92,7736,3,4581
1889,2021/02/28 15:00:00+00,Unknown,507,40536,109,18662
1890,2021/02/28 15:00:00+00,Washington,52,20539,14,11996
1891,2021/02/28 15:00:00+00,Wicomico,38,16489,3,10341
1892,2021/02/28 15:00:00+00,Worcester,136,10994,95,6757
1893,2021/03/01 15:00:00+00,Allegany,10,10258,19,7178
1894,2021/03/01 15:00:00+00,Anne Arundel,1571,82342,565,42251
1895,2021/03/01 15:00:00+00,Baltimore,2804,134331,1284,83193
1896,2021/03/01 15:00:00+00,Baltimore City,1373,72532,720,42656
1897,2021/03/01 15:00:00+00,Calvert,151,14735,291,8422
1898,2021/03/01 15:00:00+00,Caroline,10,5026,15,3097
1899,2021/03/01 15:00:00+00,Carroll,400,26457,79,14811
1900,2021/03/01 15:00:00+00,Cecil,412,12979,20,7625
1901,2021/03/01 15:00:00+00,Charles,374,17676,36,8321
1902,2021/03/01 15:00:00+00,Dorchester,80,4601,74,2844
1903,2021/03/01 15:00:00+00,Frederick,535,39574,96,23492
1904,2021/03/01 15:00:00+00,Garrett,80,5350,48,2708
1905,2021/03/01 15:00:00+00,Harford,537,38026,260,22850
1906,2021/03/01 15:00:00+00,Howard,1390,58386,732,31259
1907,2021/03/01 15:00:00+00,Kent,16,4455,32,2198
1908,2021/03/01 15:00:00+00,Montgomery,4667,158669,2398,78220
1909,2021/03/01 15:00:00+00,Prince George's,3189,76620,801,33753
1910,2021/03/01 15:00:00+00,Queen Anne's,85,8304,141,4396
1911,2021/03/01 15:00:00+00,Somerset,9,3114,17,1968
1912,2021/03/01 15:00:00+00,St. Mary's,29,16873,8,12095
1913,2021/03/01 15:00:00+00,Talbot,104,7840,43,4624
1914,2021/03/01 15:00:00+00,Unknown,702,41238,200,18862
1915,2021/03/01 15:00:00+00,Washington,345,20884,537,12533
1916,2021/03/01 15:00:00+00,Wicomico,165,16654,169,10510
1917,2021/03/01 15:00:00+00,Worcester,116,11110,105,6862
1918,2021/03/02 15:00:00+00,Allegany,50,10308,28,7206
1919,2021/03/02 15:00:00+00,Anne Arundel,737,83079,600,42851
1920,2021/03/02 15:00:00+00,Baltimore,1093,135424,783,83976
1921,2021/03/02 15:00:00+00,Baltimore City,987,73519,633,43289
1922,2021/03/02 15:00:00+00,Calvert,172,14907,42,8464
1923,2021/03/02 15:00:00+00,Caroline,15,5041,20,3117
1924,2021/03/02 15:00:00+00,Carroll,628,27085,82,14893
1925,2021/03/02 15:00:00+00,Cecil,353,13332,52,7677
1926,2021/03/02 15:00:00+00,Charles,79,17755,62,8383
1927,2021/03/02 15:00:00+00,Dorchester,170,4771,119,2963
1928,2021/03/02 15:00:00+00,Frederick,692,40266,109,23601
1929,2021/03/02 15:00:00+00,Garrett,16,5366,42,2750
1930,2021/03/02 15:00:00+00,Harford,270,38296,280,23130
1931,2021/03/02 15:00:00+00,Howard,1982,60368,378,31637
1932,2021/03/02 15:00:00+00,Kent,6,4461,5,2203
1933,2021/03/02 15:00:00+00,Montgomery,2668,161337,1682,79902
1934,2021/03/02 15:00:00+00,Prince George's,1456,78076,679,34432
1935,2021/03/02 15:00:00+00,Queen Anne's,52,8356,59,4455
1936,2021/03/02 15:00:00+00,Somerset,27,3141,15,1983
1937,2021/03/02 15:00:00+00,St. Mary's,7,16880,5,12100
1938,2021/03/02 15:00:00+00,Talbot,98,7938,106,4730
1939,2021/03/02 15:00:00+00,Unknown,416,41654,276,19138
1940,2021/03/02 15:00:00+00,Washington,187,21071,981,13514
1941,2021/03/02 15:00:00+00,Wicomico,156,16810,126,10636
1942,2021/03/02 15:00:00+00,Worcester,92,11202,367,7229
